run,code,surface,s_over_arc,x_over_axial_chord,T_norm,T_wall_K,h_norm,h_W_m2K,source,report_page,qc_status,notes,model,cfd_wall_temperature_K,cfd_htc_W_m2K,wall_temperature_error_K,htc_error_W_m2K,htc_uncertainty_percent,htc_inside_experimental_interval
145,4512,suction,0.6099,0.7387,0.786,637.446,0.8538,969.063,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,646.9741271038129,1011.1615338956143,9.528127103812835,42.09853389561431,8.6,True
145,4512,suction,0.631,0.7542,0.7884,639.392,0.8612,977.462,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,646.9489757958028,988.5067466923645,7.556975795802714,11.04474669236447,8.6,True
145,4512,suction,0.6527,0.7701,0.7915,641.906,0.8578,973.603,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,648.6048532569608,964.4794112863665,6.698853256960888,-9.123588713633467,8.6,True
145,4512,suction,0.6736,0.7853,0.7882,639.23,0.9394,1066.219,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,645.6740175417269,992.6605069238485,6.444017541726907,-73.55849307615154,11.9,True
145,4512,suction,0.6949,0.8006,0.7792,631.931,0.919,1043.065,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,639.2602089467289,1026.1878842733856,7.329208946728841,-16.87711572661442,11.9,True
145,4512,suction,0.7169,0.8164,0.7847,636.392,0.7537,855.45,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,643.0083654294818,944.3564658411237,6.616365429481789,88.90646584112369,11.9,True
145,4512,suction,0.738,0.8315,0.8011,649.692,0.787,893.245,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,654.3087472305072,836.1790442177358,4.616747230507144,-57.065955782264155,11.9,True
145,4512,suction,0.7598,0.8468,0.8069,654.396,0.7605,863.167,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,659.2046353344157,822.203012926971,4.808635334415726,-40.96398707302899,11.9,True
145,4512,suction,0.781,0.8617,0.8031,651.314,0.8896,1009.696,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,655.1545380583723,877.8157965917901,3.840538058372317,-131.88020340820992,10.9,False
145,4512,suction,0.8016,0.876,0.8098,656.748,0.6763,767.6,NASA-CR-168015 Appendix A,180,second_visual_QC_pass,Appendix A p. 180 transcription; dimensionalized with T_wall = T_norm × 811 K and h = h_norm × 1135 W/(m²·K).,SST,659.1358456244217,794.6611431916898,2.3878456244216295,27.06114319168978,10.9,True
